Date,Open,High,Low,Close,Adj Close,Volume
8/22/2022,13471.44043,13510.29004,13189.26953,13230.57031,13230.57031,68371700
8/23/2022,13163.51953,13298.25977,13156.44043,13194.23047,13194.23047,53963000
8/24/2022,13131.12012,13238.61035,13085.2002,13220.05957,13220.05957,46809500
8/25/2022,13328.49023,13364.54981,13210.99023,13271.95996,13271.95996,41621200
8/26/2022,13335.09961,13375.01953,12939.95996,12971.46973,12971.46973,67305400
8/29/2022,12838.41992,12942.45996,12758.44043,12892.99023,12892.99023,54303000
8/30/2022,12919.42969,13154.15039,12885.08008,12961.13965,12961.13965,62479300
8/31/2022,13018.48047,13020.54004,12814.80957,12834.95996,12834.95996,82999700
9/1/2022,12713.75,12743.04981,12603.58008,12630.23047,12630.23047,61602700
9/2/2022,12768.44043,13051.57031,12736.00977,13050.26953,13050.26953,67336800
9/5/2022,12827.58008,12827.58008,12617.40039,12760.78027,12760.78027,62869400
9/6/2022,12807.26953,12927.79004,12760.04004,12871.44043,12871.44043,53636500
9/7/2022,12770.71973,12953.99023,12736.08984,12915.96973,12915.96973,67128300
9/8/2022,12985.61035,13008.82031,12688.87012,12904.32031,12904.32031,71242600
9/9/2022,12926.15039,13121.12988,12925.57031,13088.20996,13088.20996,67719300
9/12/2022,13171.91992,13441.54004,13165.78027,13402.26953,13402.26953,67046400
9/13/2022,13450.38965,13564.83008,13183.19043,13188.9502,13188.9502,68434200
9/14/2022,13131.33984,13192.82031,12952.08984,13028,13028,62448700
9/15/2022,13040.36035,13111.37988,12927.2002,12956.66016,12956.66016,67761600
9/16/2022,12814.91992,12815.33008,12699.21973,12741.25977,12741.25977,148557300
9/19/2022,12685.29004,12866.7002,12606.63965,12803.24023,12803.24023,49575200
9/20/2022,12849.78027,12936.57031,12638.21973,12670.83008,12670.83008,62735600
9/21/2022,12555.30957,12771.78027,12520.80957,12767.15039,12767.15039,55268200
9/22/2022,12531.66016,12781.55957,12526.61035,12531.62988,12531.62988,66525600
9/23/2022,12506.63965,12521.25,12180.75977,12284.19043,12284.19043,86711600
9/26/2022,12231.83984,12368.49023,12184,12227.91992,12227.91992,67273900
9/27/2022,12332.84961,12414.08984,12139.67969,12139.67969,12139.67969,78962200
9/28/2022,12025.42969,12198.37012,11862.83984,12183.28027,12183.28027,96220900
9/29/2022,12143.20996,12147.30957,11866.98047,11975.54981,11975.54981,87998400
9/30/2022,12063.08984,12137.76953,11973.91016,12114.36035,12114.36035,89235000
10/3/2022,11951.83984,12227.87012,11893.94043,12209.48047,12209.48047,63674200
10/4/2022,12360.71973,12673.34961,12358.98047,12670.48047,12670.48047,80240300
10/5/2022,12611.07031,12661.87988,12455.36035,12517.17969,12517.17969,62392400
10/6/2022,12593.41016,12643.21973,12421.88965,12470.78027,12470.78027,53529600
10/7/2022,12414.78027,12497.51953,12272.58984,12273,12273,56973200
10/10/2022,12175.51953,12410.83008,12174.62988,12272.94043,12272.94043,68341800
